song_id,genre,year,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,duration,end_of_fade_in,loudness,song_hotttnesss,tempo
TRANFMB128F146631E,Rock,2003,10,0.01,0,0.108,1,0.663,182.9873,0.485,-10.137,,231.725
TRANFIR128F429180A,Jazz,1988,11,0.631,0,0.712,1,0.644,204.82567,0.351,-12.328,,109.86
TRANFTA128F92EA606,Jazz,2007,1,0.214,0,0.434,1,0.0,172.87791,0.131,-14.319,,86.441
TRANFFQ12903CFFF64,Rock,2008,9,0.555,1,0.548,3,1.0,233.11628,0.334,-3.3,,80.006
TRANOEV128F427957F,Electronic,2003,9,0.021,1,0.118,4,0.207,304.45669,0.0,-6.934,0.5835712631362558,134.113
TRANOKE128F42703A6,Reggae,1977,1,0.329,1,0.425,4,0.0,290.35057,0.16,-11.107,0.37952332442218817,158.051
TRANHYE128F92DE232,Country,2008,5,0.989,1,0.676,4,0.335,245.36771,2.101,-4.536,0.8538288927988172,160.786
TRANHJZ128F9331A71,Rock,0,11,0.654,0,0.57,1,0.721,381.33506,5.271,-12.995,0.0,96.528
TRANHQB128F92E1B21,Rap,1987,1,0.341,1,0.32,4,1.0,272.8224,4.447,-11.151,0.5973390427828504,110.153
TRANMXY128F1489C65,Rap,1993,6,0.757,0,0.599,4,0.912,216.60689,0.464,-12.711,0.439202489315343,199.652
TRANMNY128F934FE38,Rap,0,4,0.339,0,0.342,7,0.803,220.83873,0.0,-12.141,0.0,76.76
TRANMOT128F92EFF19,Country,1992,0,0.777,1,0.526,4,0.129,250.33098,0.287,-9.352,0.43703620411161354,132.335
TRANMSK128F4234DD8,Latin,0,11,0.716,0,0.72,4,0.358,260.8322,0.491,-6.035,0.6153722556990726,125.007
TRANJGM128F427A41B,Metal,2000,9,0.0,1,0.0,5,1.0,175.80363,0.148,-5.921,0.6629861610396057,78.006
TRANCFS12903C9B61B,Rock,1996,1,0.336,0,0.472,1,0.32,250.69669,0.136,-10.504,,104.494
TRANCCN128E0794B18,Rock,2005,10,0.226,1,0.159,3,1.0,234.73587,0.073,-10.807,0.7920426026457137,106.525
TRANCEE128F4267C92,Rock,1983,0,0.822,1,0.588,4,0.708,213.68118,0.0,-10.633,0.27842636093081025,120.581
TRANCOS128F4267DFB,Rock,2004,6,0.312,0,0.457,4,0.298,251.03628,0.305,-5.403,0.6459827035844169,119.346
TRANCSE128F93044F1,Latin,1998,6,0.117,0,0.312,5,1.0,409.99138,0.0,-7.936,,87.054
TRANDEK128F4259EBC,Punk,1980,9,0.307,1,0.395,4,0.465,308.50567,0.258,-5.49,0.6002206398644243,120.223
TRANDHE128F9305CDA,Rap,1988,0,0.155,0,0.138,4,0.264,201.82159,0.154,-5.068,,198.564
TRANDBY128F146E8CC,Rock,2006,11,0.456,1,0.458,4,0.268,219.79383,0.0,-4.164,0.849306119804728,95.254
TRANVZT128F42AE134,Country,2006,5,0.458,1,0.409,4,0.0,351.84281,0.117,-12.749,0.8658318286812817,109.74
TRANVKJ128F92F1561,Country,2004,4,0.662,1,0.622,4,0.53,263.49669,2.322,-8.163,0.40003965695463956,141.171
TRANQDS12903CE3E1D,RnB,1975,8,0.367,0,0.375,4,1.0,229.27628,0.479,-9.783,0.48828987603734525,119.633
TRANQLL128F92F5263,Pop,2001,7,0.044,1,0.573,4,0.662,246.43873,0.107,-6.025,0.7731945003032438,93.982
TRANQDK128F9326202,Rock,2009,5,0.427,0,0.139,4,0.775,325.48526,9.886,-8.599,0.6536286823546584,100.008
TRANXBO128F428CB28,Metal,2002,4,0.9,1,0.486,3,0.895,475.11465,0.171,-6.499,,89.997
TRANXHZ128F148D4DB,Pop,2006,6,0.291,0,0.349,4,0.493,330.94485,0.0,-5.407,0.5287824809425877,116.169
TRANXOR128F930CE22,Jazz,2000,10,0.467,0,0.485,4,0.0,285.28281,0.282,-9.154,0.5363780228724114,183.836
TRANXBK128F9335042,Reggae,0,1,0.703,1,0.461,5,1.0,241.26649,0.374,-5.591,,120.956
TRANKPC128F92F79F5,Jazz,0,8,0.513,1,0.559,4,0.0,382.98077,0.171,-14.856,0.26586104921065007,124.883
TRANKMZ128F42A0098,Blues,1995,2,0.826,1,0.728,4,0.115,190.92853,0.257,-16.079,,172.348
TRANKVF128F42724A1,RnB,0,11,0.362,0,0.355,4,0.696,243.69587,0.064,-8.71,0.2998774882739778,102.682
TRANKIL128F1476FA2,Rock,1980,7,0.407,1,0.57,4,0.505,233.45587,3.024,-13.425,,108.565
TRANLJA128F42A5379,Country,0,7,0.825,1,0.71,4,0.0,193.54077,0.288,-10.691,,143.804
TRANLMB12903CA8250,Electronic,1996,1,0.159,0,0.352,3,0.075,180.79302,0.061,-7.944,,128.07
TRANYYX128F4276EE3,Rap,2000,0,0.773,1,0.584,7,0.857,319.97342,0.0,-6.431,,189.99
TRANYAM12903CD9CFC,Rock,2007,11,0.534,1,0.674,4,0.0,158.51057,0.194,-6.172,0.5511095375800822,124.409
TRANPXL128F42B8FED,Electronic,2004,9,0.075,0,0.357,4,0.0,170.50077,0.235,-9.122,,138.935
TRANPHV128F9344CC3,Punk,2002,7,0.623,1,0.664,4,0.0,167.44444,0.0,-2.885,0.48512236410182064,189.995
TRANPWV128F9341281,Metal,2009,8,0.627,1,0.532,4,0.206,341.2371,6.316,-2.735,0.6769185181037616,129.829
TRANWOF12903CB3E19,Electronic,2004,10,0.058,0,0.454,4,0.0,228.85832,5.492,-6.642,0.6345381038144887,130.006
TRAGUJK128F42A75C3,Rock,1987,7,0.04,1,0.284,5,0.0,248.55465,0.385,-5.938,,115.254
TRAGNAX128F9313AE8,Blues,0,10,0.793,1,0.588,3,1.0,254.35383,0.148,-6.367,0.21508031850922793,168.36
TRAGNGY12903C9CD76,Rock,2009,9,0.622,0,0.531,4,0.994,176.43057,0.113,-2.741,0.6434786856080126,140.111
TRAGNBQ128F149CB93,Rock,2007,2,0.045,0,0.27,4,0.93,203.91138,0.0,-3.237,0.7204315384741605,140.878
TRAGZIJ12903CE27E4,Reggae,0,6,0.198,0,0.333,4,0.961,200.41098,0.223,-7.454,0.0,135.537
TRAGZQD128F428E68B,Punk,1980,0,0.671,1,0.355,4,0.94,344.24118,0.09,-11.685,0.5428987432910862,125.363
TRAGTXE128F4229231,Rock,1988,8,0.864,1,0.6,4,0.131,236.042,0.185,-4.618,,110.177
TRAGTUL12903CC81E8,Rock,0,8,0.0,1,0.0,4,0.911,198.66077,0.392,-8.202,0.487956976897315,139.872
TRAGTPQ128F42920A5,Folk,1993,5,0.748,1,0.6,3,0.491,272.5873,0.495,-12.577,,149.619
TRAGSJQ128F149EF8D,Metal,2001,9,0.538,1,0.346,1,0.0,171.59791,0.0,-4.029,0.5746932970850078,93.458
TRAGSGF128E0780CA7,Rock,2002,2,0.194,1,0.482,4,0.135,274.41587,0.322,-7.446,0.8102636131560579,134.027
TRAGSOA128E078F934,Reggae,1977,0,0.495,1,0.493,4,0.0,185.5473,0.531,-19.633,0.4961753356732933,122.376
TRAGSKH12903CCCAA9,Rock,2006,2,0.0,1,0.0,4,0.0,165.51138,0.343,-3.378,0.5306630301441494,120.153
TRAGACV128F1474DEC,Rap,2005,9,0.712,1,0.556,4,0.835,216.89424,0.27,-5.893,0.6382279641323373,160.158
TRAGALM128F4236C86,Rap,2003,1,0.0,1,0.0,4,0.189,200.38485,0.0,-5.167,,85.012
TRAGAAF128F9338911,Jazz,0,3,0.338,1,0.427,5,0.626,291.13424,0.108,-12.446,0.37598430150044215,93.331
TRAGAPY128F92F5DDE,Pop,1990,10,0.965,1,0.64,4,0.675,281.33832,0.317,-8.183,,127.844
TRAGALB128EF3676EC,Rock,2007,8,0.847,0,0.723,4,0.377,261.14567,0.752,-14.957,0.4961753356732933,105.324
TRAGADP128EF341C7F,Reggae,1994,11,0.77,1,0.595,4,0.78,230.53016,0.368,-11.485,0.21508031850922793,97.004
TRAGAVF128F424829B,Country,1983,7,0.0,1,0.257,4,0.375,151.37914,0.0,-12.581,,112.88
TRAGFVT128F92ECB5D,Rock,0,0,0.446,1,0.546,4,0.732,289.2273,3.512,-5.676,0.7335495936634279,162.069
TRAGFPP128E078F34C,Rock,1998,3,0.0,1,0.0,4,0.735,296.85506,19.336,-6.966,0.7173916335358762,145.271
TRAGFSV12903CE532D,Rock,0,0,0.457,1,0.455,4,0.345,246.36036,0.078,-5.833,0.6976517315353987,130.786
TRAGOVG128F42A963D,Rock,1999,2,0.182,1,0.276,4,0.762,231.73179,0.305,-6.378,,110.071
TRAGHBP128E0793AF7,Rock,1983,9,0.832,0,0.684,5,0.847,313.70404,0.142,-14.361,,85.207
TRAGJPA128F92F9665,Rock,2009,7,0.537,1,0.428,4,0.543,316.96934,3.454,-7.896,0.6744368039010873,187.844
TRAGJQL128E078E840,Country,1995,6,0.847,1,0.844,5,0.372,278.54322,0.0,-11.958,0.48512236410182064,82.789
TRAGJFW12903C9D027,Blues,2008,10,0.529,1,0.517,4,1.0,131.81342,0.525,-7.495,,93.417
TRAGCDN128F932855A,Jazz,0,6,0.789,1,0.893,1,0.216,292.5971,2.235,-18.473,0.0,71.608
TRAGCTZ128F4290974,Country,1986,9,0.568,1,0.53,4,0.0,210.46812,0.421,-13.644,,114.382
TRAGCXQ128F426BDD9,Rock,2008,4,0.309,1,0.188,3,0.161,212.84526,0.0,-4.014,0.5011168400946299,127.962
TRAGDPS128F145F8EE,Rock,0,4,0.725,0,0.698,4,1.0,289.59302,8.702,-5.247,0.42530424172042486,152.0
TRAGVTG128F92FE9E2,RnB,1960,11,0.204,1,0.305,1,1.0,167.18322,1.019,-18.341,,87.758
TRAGVKL128F427E896,Rock,0,7,0.601,1,0.571,7,0.415,232.35873,0.148,-12.246,,138.291
TRAGVCD128F42A4C01,Rap,2006,10,0.584,0,0.457,3,0.995,327.6273,0.0,-7.144,0.41967427880955327,107.32
TRAGVAO128F4289B5D,Rap,1995,6,0.48,0,0.584,4,0.385,298.00444,2.734,-5.16,0.6366359710042119,87.747
TRAGQQK128F42561AB,Jazz,1967,2,0.239,0,0.303,1,0.094,309.52444,0.241,-18.581,,84.853
TRAGQBY128F42635B7,Rock,0,4,0.508,0,0.447,4,0.0,280.81587,0.0,-12.346,0.4072330149011048,108.047
TRAGQVO128F145C0AF,Rap,1991,0,0.829,1,0.672,4,1.0,84.63628,0.0,-18.7,0.5725930448161254,166.092
TRAGQLG128F9351109,Electronic,1981,1,0.379,1,0.428,4,0.373,296.33261,0.334,-8.209,,118.203
TRAGXUZ128F9311745,Country,1959,1,0.083,1,0.427,4,0.572,80.03873,2.258,-13.136,,196.303
TRAGXBL128F149EBA2,Rock,1970,1,0.361,1,0.465,1,0.058,186.69669,0.0,-4.594,0.5701059300583878,89.091
TRAGXBP128F42311F4,Rock,0,10,0.216,0,0.402,1,1.0,379.37587,0.165,-5.39,,84.009
TRAGEVR128F4276B92,Electronic,1990,5,0.352,0,0.49,4,1.0,192.20853,0.0,-6.924,0.6156548448294465,120.938
TRAGEVS128F145FEAD,Rock,1979,2,0.983,1,0.822,1,0.0,179.04281,0.0,-13.666,0.7547163315970986,166.036
TRAGBBI128F4261828,Rock,1987,4,0.467,0,0.397,3,0.499,469.60281,0.0,-10.256,,100.171
TRAGKXX128F424F3B5,Punk,1979,10,0.173,1,0.296,4,0.0,140.30322,0.0,-11.031,0.4994458348006321,123.26
TRAGKHQ12903D0518B,RnB,0,6,0.713,0,0.8,4,0.116,277.62893,0.479,-12.546,,97.103
TRAGKFX128F9308791,Country,0,0,0.501,1,0.487,4,0.0,141.92281,0.241,-14.573,,100.398
TRAGKLF128F9315B67,Country,1993,2,0.536,1,0.534,4,0.93,141.47873,0.188,-11.852,,120.546
TRAGKTN128F933C68B,Rock,1988,7,0.088,1,0.465,4,0.564,151.01342,0.286,-10.133,0.42744657148843085,131.966
TRAGLUU12903D024F2,RnB,2006,1,0.792,1,0.679,4,1.0,301.87057,0.276,-4.942,,113.09
TRAGLFE128F428566B,Pop,1999,7,0.631,1,0.506,4,0.933,257.2273,0.247,-8.086,0.40003965695463956,105.994
TRAGLRX128F932A5A3,Folk,0,7,0.552,1,0.457,1,0.0,172.38159,0.164,-11.514,0.0,193.578
TRAGLSU128F145FFB2,Rap,2002,5,0.402,0,0.538,4,1.0,235.04934,0.0,-9.642,0.5423075261686486,90.507
TRAGYDZ12903D0957F,Rock,0,10,0.46,1,0.484,3,0.609,283.66322,0.0,-7.589,,125.994
TRAGYXF12903CC55B2,Electronic,0,7,0.812,1,0.47,4,0.0,307.722,0.136,-6.497,0.0,137.963
TRAGYJM128EF3466D2,Rock,2007,2,0.191,1,0.309,4,0.506,220.70812,0.136,-3.868,0.6292127100645375,253.357
TRAGPNN128F4230758,Folk,0,4,0.57,1,0.338,1,0.0,199.94077,0.0,-17.9,,117.214
TRAGWTT128F148CF2C,Rock,1997,10,0.914,1,0.76,4,0.96,332.93016,0.0,-8.416,0.5982421548680179,119.461
TRAZRFV128F92FAAB6,Rock,1970,5,0.597,1,0.634,4,0.632,226.21995,0.0,-12.893,,86.994
TRAZRBR128E0782989,Rock,2006,7,0.353,0,0.558,3,1.0,345.75628,0.403,-18.942,0.6359058668740022,122.002
TRAZRAR128F1477778,Pop,2002,6,0.627,1,0.568,1,0.0,144.14322,3.338,-9.427,0.6045544849203479,101.308
TRAZUKY128F426C8BC,Rock,1997,0,0.809,1,0.707,4,0.409,248.21506,0.408,-5.668,,124.024
TRAZUVU128F42BABF4,Rock,2007,4,0.799,1,0.649,4,0.713,219.19302,0.999,-7.95,0.0,129.953
TRAZUZS128F4242F76,Latin,1998,8,0.493,1,0.417,4,0.695,356.41424,0.0,-14.445,,135.374
TRAZISI128E078EE2F,Rock,1974,0,0.049,1,0.278,4,0.685,357.53751,0.0,-5.686,,133.596
TRAZNDI128F9321777,Rap,2004,10,0.066,0,0.335,4,0.472,136.95955,0.0,-4.178,0.5428987432910862,95.285
TRAZNFE128F92E49BF,New Age,1989,4,0.523,1,0.631,7,0.186,285.75302,3.228,-13.129,0.0,153.942
TRAZNDO12903CF3CE6,Rock,0,0,0.685,1,0.785,1,1.0,273.34485,0.322,-11.108,0.3347065490692206,84.054
TRAZGQQ128F4278C1A,Rap,1998,4,0.236,0,0.342,4,0.421,242.85995,0.177,-7.531,0.6665323790942675,87.955
TRAZGIF128F934522F,Jazz,2001,0,0.0,0,0.028,4,0.341,382.95465,3.628,-12.878,,100.135
TRAZGIL128E0793F9B,Rock,1978,7,0.543,1,0.643,4,0.0,289.64526,0.287,-8.282,0.5537788460632537,156.957
TRAZZQC128F427A0F5,Rock,1991,7,0.005,1,0.184,4,0.0,255.65995,2.438,-10.672,0.5954787482467339,103.976
TRAZZLJ128E07945F2,Rap,1988,10,0.0,0,0.115,7,0.168,335.01995,0.27,-9.406,,219.94
TRAZZON128F930D2DC,Jazz,1964,5,0.143,1,0.218,1,0.338,270.75873,0.241,-24.669,0.37598430150044215,74.255
TRAZZXH128F933D2BA,Reggae,1989,4,0.356,0,0.413,4,0.0,147.46077,0.0,-9.769,,186.6
TRAZTWI128F424CF73,Rock,1980,0,0.663,1,0.604,4,0.509,216.34567,0.357,-10.922,0.5033812362063191,151.716
TRAZTBZ12903CFB6DA,Pop,2007,7,0.584,1,0.522,4,0.0,174.81098,0.0,-4.403,0.6088605605478099,155.07
TRAZSVJ128E0785129,Rock,0,2,0.43,0,0.506,4,1.0,195.81342,0.299,-4.436,0.6120549539686252,146.063
TRAZSCZ128F42554F4,Rock,2007,4,0.836,1,0.592,4,0.885,250.95791,0.938,-5.187,0.6294767326751742,124.505
TRAZSJY128F92CCEA0,Rock,1999,7,0.946,1,0.766,4,0.0,246.5171,0.252,-12.733,0.21508031850922793,138.593
TRAZSVT128F92DEC7B,Pop,0,9,0.676,0,0.965,4,0.779,201.66485,0.221,-5.559,0.36727341580934564,134.882
TRAZSRV128F1452866,Rock,2006,0,0.291,0,0.405,4,0.672,274.99057,4.017,-6.114,,158.972
TRAZSJF12903CB2B42,Rock,1978,5,0.413,1,0.388,4,1.0,184.55465,0.0,-8.535,0.4623799459732465,165.976
TRAZASM128F932FBEE,Rock,2005,0,0.493,1,0.409,4,0.315,214.9873,0.0,-3.509,0.8493772804514886,124.01
TRAZFYU128F93569C6,Rock,2005,6,0.104,1,0.368,3,0.457,275.46077,0.183,-10.752,0.6299678313732745,161.68
TRAZOXW128F92E79B2,Blues,1991,1,0.004,1,0.305,3,0.338,180.29669,0.134,-16.536,,107.452
TRAZORC128F426C323,Electronic,2008,10,0.87,1,0.621,4,1.0,195.21261,4.719,-3.592,0.8903140037169743,129.975
TRAZOTK128F92F1536,Blues,0,6,0.941,1,0.742,1,0.0,153.62567,0.504,-24.72,0.319565986882865,174.52
TRAZHAJ128F4289AE1,Rap,1993,7,0.535,1,0.621,4,1.0,217.36444,2.305,-8.006,0.6354384703027552,104.458
TRAZHZI128F930653D,Rock,1972,5,0.357,1,0.386,3,0.94,536.0322,0.0,-9.253,,92.461
TRAZHRE128F92F344E,Blues,2009,9,0.051,1,0.284,4,0.0,285.72689,0.379,-11.002,0.4974390481187021,148.022
TRAZMLF128F42720F5,Electronic,0,10,0.066,0,0.431,4,0.586,372.94975,0.0,-7.671,,128.012
TRAZJUH128F934465B,Rock,1983,0,0.248,1,0.438,4,0.0,304.22159,0.0,-4.456,,135.648
TRAZJGD128F4289D2A,Rap,2005,6,0.619,0,0.597,4,0.874,158.64118,0.0,-7.468,0.7349965733966964,93.408
TRAZJOI12903CDA550,Rock,2002,6,0.649,1,0.594,4,0.756,345.96526,2.601,-5.125,,89.008
TRAZJNS128F92C3ABA,Blues,2000,10,0.482,0,0.404,3,0.238,221.962,0.0,-11.336,0.21204540548371908,87.231
TRAZJRY128EF347CD8,Rock,1988,2,0.538,1,0.359,1,0.338,125.51791,3.245,-6.818,0.2707759989463275,166.748
TRAZCOT128E0792471,Rock,1987,1,0.73,0,0.673,4,0.276,284.99546,0.0,-2.246,,167.927
TRAZCOX128F42B6555,Rock,0,2,0.068,1,0.271,4,0.152,209.00526,0.084,-3.589,0.7505830664836537,161.631
TRAZCSY128F42683F2,Rock,0,7,0.22,0,0.432,4,0.181,236.042,0.345,-9.074,0.5131425994754983,132.025
TRAZDQQ128F93590E2,Country,1963,3,0.789,1,0.517,1,0.0,131.83955,0.347,-10.112,,99.334
TRAZDPO128E078ECE6,Rock,1993,6,0.0,0,0.417,3,1.0,319.73832,0.0,-4.277,,162.343
TRAZDGW128F424A4A3,Rock,0,7,0.449,1,0.43,4,0.1,302.52363,4.644,-13.051,0.5889221675559065,150.056
TRAZDEN128F4276BA9,Electronic,2005,6,0.0,0,0.309,4,0.558,504.47628,0.0,-15.046,0.5435242770791181,123.992
TRAZVFJ128F9310CE2,Rock,1993,7,0.531,1,0.646,4,0.65,188.31628,2.247,-9.958,0.5874265067023358,115.906
TRAZVYP128F1459AD9,Pop,2003,4,0.807,1,0.833,4,0.312,292.88444,0.108,-14.507,0.6858496563448943,129.887
TRAZXBO128F429DA70,RnB,0,5,0.061,0,0.529,7,0.852,325.92934,0.188,-7.863,0.7257250534334261,194.922
TRAZEYQ12903C9D099,Blues,1984,7,0.672,1,0.672,3,1.0,135.99302,0.0,-15.086,,111.716
TRAZBBP128E07845D4,Rap,2003,8,0.127,1,0.243,5,0.255,46.602,0.0,-13.928,,201.792
TRAZBYT128F93351CF,Latin,1999,6,0.0,0,0.0,3,0.847,189.88363,0.0,-6.393,0.5984285488801027,114.72
TRAZBQW128F9306FD2,Reggae,2000,11,0.009,0,0.099,4,0.66,201.56036,0.177,-4.859,,153.602
TRAZKAG12903CD1918,Rock,2009,8,0.1,1,0.375,4,0.642,176.61342,0.0,-4.606,0.8670084912791706,94.937
TRAZKOL128F4234128,Jazz,2007,1,0.034,1,0.117,4,0.0,286.6673,0.177,-13.763,0.48456252996792964,86.172
TRAZLXH12903CF7D51,Rock,2005,10,0.324,1,0.489,4,0.0,227.60444,0.224,-6.132,,144.239
TRAZLSQ128F424ADE8,Blues,2006,10,0.178,1,0.203,1,0.0,199.1571,0.218,-16.923,,140.178
TRAZLLR128F42A8DCC,RnB,2006,4,0.759,0,0.694,4,0.727,288.31302,2.043,-18.328,,82.723
TRAZLVR128E078F044,Rock,1975,2,0.061,0,0.454,4,0.172,271.69914,2.409,-9.003,0.5986884527656058,151.796
TRAZYYE128F1456A0E,Country,1995,7,0.215,1,0.394,3,0.666,151.03955,0.55,-15.603,0.5054873431493758,107.073
TRAZYQU128F934AC32,Metal,1985,9,0.095,1,0.399,7,0.387,234.91873,0.0,-8.38,,145.883
TRAZYFD128F42A0A51,Rap,1994,6,0.109,1,0.285,4,0.939,313.80853,7.163,-11.041,0.5033812362063191,90.846
TRAZYQF12903CE3DA5,Rock,2006,1,0.392,0,0.508,4,0.764,200.64608,0.177,-6.641,,91.858
TRAZWGV128F425DA7C,Country,2007,0,0.463,0,0.498,4,0.463,227.57832,2.682,-7.695,0.6645786498461232,96.068
TRAZWGK128F93141E3,Pop,2008,3,0.72,1,0.538,4,0.147,243.33016,0.967,-11.323,,86.499
TRATRMZ128F42A9AAC,Rock,2001,5,0.593,0,0.593,4,0.565,395.83302,0.0,-5.538,,134.115
TRATRMT128F4249901,Pop,1975,10,0.765,1,0.626,1,0.0,130.0371,0.346,-11.47,,135.599
TRATUBW128F92F3866,RnB,2007,1,0.875,1,0.642,4,0.913,188.94322,0.0,-2.775,0.42744657148843085,58.135
TRATUPO128F9305A5C,Rap,2008,1,0.014,1,0.285,4,0.582,200.25424,0.299,-4.825,0.576860140605075,140.119
TRATIBL128F4250E1C,Reggae,1980,9,0.204,1,0.309,1,0.991,255.4771,1.036,-5.788,,86.752
TRATIHR128F9305D63,Rap,2003,8,0.505,1,0.455,4,0.114,52.4273,0.232,-18.604,0.3552855364230894,110.048
TRATIAH128F426B422,Metal,2007,7,0.671,0,0.689,4,0.815,834.66404,0.328,-6.003,0.717851349065084,96.711
TRATNNX128F426AA41,World,1997,11,0.387,0,0.416,4,0.862,294.39955,0.0,-9.894,,87.001
TRATGQE128F93060E3,Reggae,0,2,0.858,1,0.703,4,0.379,219.01016,0.0,-7.847,,157.201
TRATGTP128F427021D,Rock,1980,9,0.119,1,0.403,4,0.799,181.15873,4.667,-14.343,,100.422
TRATGRG128F145310B,Metal,1991,7,0.144,1,0.439,1,0.0,286.04036,0.195,-8.068,,171.613
TRATZDT12903CAECE5,World,0,7,0.457,0,0.393,7,1.0,337.08363,0.0,-7.775,,218.093
TRATZQS128F1467D4B,Rock,1981,6,0.393,0,0.546,4,1.0,205.50485,0.154,-16.619,0.5637552083912959,94.48
TRATTGW128F427A82D,Rock,2008,9,0.618,0,0.591,5,1.0,315.27138,0.0,-6.611,0.728377176857355,156.917
TRATTNI128E0799697,Country,2005,0,0.621,1,0.609,4,1.0,246.09914,3.698,-9.695,0.4541929882180224,119.06
TRATTAF128F147CA09,Latin,0,9,0.261,0,0.352,4,0.627,245.34159,2.775,-9.044,0.513189736125819,104.0
TRATTRX128F92E764F,Blues,2001,1,0.255,1,0.523,4,0.434,146.15465,0.427,-21.852,,143.031
TRATSSL128F92F67BD,Reggae,1979,9,0.078,1,0.463,4,0.897,219.402,0.502,-11.999,0.39200877147130697,138.039
TRATSVH128F428A9BA,Blues,0,0,0.556,1,0.683,5,0.0,192.02567,0.431,-13.178,0.0,82.654
TRATAGT128F42807AF,Rock,2004,6,0.616,0,0.541,4,0.373,227.73506,0.0,-5.606,,88.753
TRATAIB128F92E81CB,Rock,1995,11,0.653,0,0.622,3,0.93,540.42077,0.0,-6.676,0.6823536176155617,183.662
TRATAZV128F425A410,Rock,1982,9,0.617,1,0.439,4,1.0,202.97098,1.218,-3.402,,95.7
TRATFFU12903CFA9D6,Country,0,3,0.189,1,0.398,1,0.0,113.97179,0.369,-9.67,0.21508031850922793,117.696
TRATOHC128EF3460DA,Rock,2006,4,0.0,0,0.077,3,0.531,306.18077,0.827,-4.118,0.555574792226142,87.785
TRATHCF128F4293FC8,Rock,2004,9,0.745,0,0.695,4,0.226,261.3024,0.123,-13.869,,120.611
TRATHTH128F42BC347,Rock,2007,11,0.032,0,0.26,4,0.783,181.13261,0.0,-6.391,0.7461609129098018,102.066
TRATMDD12903D11C7A,Country,0,9,0.719,1,0.513,4,0.0,146.88608,0.241,-12.495,,93.618
TRATMXT12903CC1153,Rap,1992,8,0.059,0,0.426,4,0.716,217.62567,0.066,-11.36,,93.951
TRATMBF128F421B3E7,Blues,0,7,0.658,1,0.591,3,0.438,238.39302,0.072,-13.202,0.26586104921065007,106.719
TRATJIU12903CA7269,Rap,0,4,0.611,0,0.528,4,0.908,211.27791,0.0,-10.803,0.0,123.696
TRATJXC128F93124CE,Country,2002,6,0.627,1,0.658,4,0.0,270.62812,0.0,-17.864,,165.76
TRATCMK12903CABAC8,Electronic,1995,5,0.354,0,0.488,4,0.005,221.98812,0.067,-9.0,,128.067
TRATCLI128F422BCF8,Pop,2007,8,0.708,1,0.756,4,0.0,255.76444,0.334,-9.81,0.710631125447114,142.196
TRATCDG128F932B4D2,Rock,2009,2,0.548,0,0.48,0,0.0,759.09179,0.0,-7.192,0.6939479344908139,0.0
TRATDDM128F93417AF,Latin,1997,8,0.449,0,0.493,4,0.0,205.06077,0.0,-6.203,,91.699
TRATDDF128F4294E6A,Rock,0,9,0.576,1,0.693,3,0.934,222.53669,0.276,-11.284,0.5667076416764733,135.776
TRATDLH128F93384B0,Pop,2009,3,0.344,1,0.476,4,0.0,187.24526,0.0,-8.295,,132.61
TRATDTH128F4263AAD,Blues,1974,9,0.952,1,0.628,3,0.731,329.66485,0.275,-8.88,,119.089
TRATQWS128F931E5EA,Rock,1967,4,0.832,1,0.727,4,0.0,187.42812,0.647,-10.813,,54.398
TRATQDK128F1489B3E,Punk,2005,10,0.621,0,0.513,4,0.004,242.33751,0.142,-5.808,0.7076551060636985,119.981
TRATQRH12903CE2B65,Reggae,0,7,0.429,1,0.423,4,0.835,215.14404,2.148,-6.487,0.2556950407567837,128.769
TRATQII12903CC785F,Electronic,2002,5,0.065,1,0.507,4,0.0,193.72363,5.973,-6.149,0.5797287486139356,180.012
TRATQSL128F932E2ED,Pop,1973,8,0.248,1,0.365,1,0.047,217.96526,0.461,-8.486,,100.648
TRATQUI128F9347C68,Rock,2006,5,0.414,0,0.528,4,0.894,151.82322,0.148,-4.031,,157.751
TRATXIS128F92D9676,Jazz,0,5,0.247,1,0.206,5,0.79,266.9971,0.357,-6.514,0.2707759989463275,126.649
TRATESL128F92F12DF,Country,1989,0,0.759,1,0.616,3,0.321,125.1522,0.0,-12.818,,126.714
TRATBGP128F1482545,Rock,1987,11,0.037,1,0.187,1,0.0,156.682,0.0,-13.229,0.5040343408054411,129.282
TRATBLI128F92F78F8,Rock,0,9,0.605,1,0.707,3,1.0,321.09669,0.218,-7.04,0.7691321768868855,126.711
TRATBVA128F9312ACC,Rock,2009,8,0.519,1,0.508,4,1.0,228.44036,0.0,-10.571,0.7562673903660091,122.852
TRATKVY128EF35F97A,Rock,2002,1,0.65,0,0.575,4,0.791,173.66159,2.949,-4.757,0.979837196455643,149.917
TRATLTV128F92FC979,Blues,1985,6,0.703,1,0.612,4,0.048,240.77016,0.067,-10.958,,112.719
TRATYYP128F9335EE9,Reggae,2006,8,0.383,1,0.494,4,1.0,213.10649,0.154,-6.109,0.21508031850922793,98.028
TRATYZP128F4236CBD,Jazz,0,0,0.479,1,0.498,3,1.0,235.49342,0.0,-9.396,0.0,129.871
TRATPRU128F426E8AC,Blues,1990,5,0.087,1,0.336,4,0.0,154.87955,0.276,-24.774,,130.975
TRATPZY128F930CFD0,Folk,1973,7,0.179,1,0.553,4,0.0,139.72853,0.16,-14.322,0.536830580874417,71.337
